date,value
2020-04-14,25.57
2020-04-15,26.64
2020-04-16,26.50
2020-04-17,26.44
2020-04-18,26.86
2020-04-19,25.77
2020-04-20,26.41
2020-04-21,26.40
2020-04-22,26.28
2020-04-23,26.69
2020-04-24,26.43
2020-04-25,26.47
2020-04-26,25.07
2020-04-27,25.97
2020-04-28,25.89
2020-04-29,26.03
2020-04-30,26.39
2020-05-01,25.19
2020-05-02,25.71
2020-05-03,25.02
2020-05-04,26.25
2020-05-05,26.29
2020-05-06,26.63
2020-05-07,26.02
2020-05-08,26.75
2020-05-09,25.73
2020-05-10,25.19
2020-05-11,26.39
2020-05-12,26.25
2020-05-13,26.03
2020-05-14,26.11
2020-05-15,26.01
2020-05-16,26.02
2020-05-17,24.62
2020-05-18,25.72
2020-05-19,25.79
2020-05-20,25.92
2020-05-21,25.52
2020-05-22,25.95
2020-05-23,25.61
2020-05-24,24.70
2020-05-25,25.93
2020-05-26,25.72
2020-05-27,25.45
2020-05-28,25.58
2020-05-29,26.17
2020-05-30,25.87
2020-05-31,25.16
2020-06-01,26.01
2020-06-02,26.32
2020-06-03,26.42
2020-06-04,26.58
2020-06-05,26.73
2020-06-06,26.32
2020-06-07,25.60
2020-06-08,27.00
2020-06-09,26.88
2020-06-10,26.79
2020-06-11,26.93
2020-06-12,27.35
2020-06-13,26.68
2020-06-14,26.95
2020-06-15,27.58
2020-06-16,27.59
2020-06-17,27.48
2020-06-18,27.36
2020-06-19,27.57
2020-06-20,26.69
2020-06-21,26.25
2020-06-22,27.25
2020-06-23,27.41
2020-06-24,27.83
2020-06-25,28.06
2020-06-26,28.18
2020-06-27,27.84
2020-06-28,27.57
2020-06-29,28.47
2020-06-30,28.37
2020-07-01,28.28
2020-07-02,28.58
2020-07-03,28.92
2020-07-04,28.87
2020-07-05,28.29
2020-07-06,29.46
2020-07-07,29.69
2020-07-08,29.92
2020-07-09,30.07
2020-07-10,30.04
2020-07-11,30.01
2020-07-12,29.33
2020-07-13,30.61
2020-07-14,30.59
2020-07-15,30.68
2020-07-16,30.69
2020-07-17,30.91
2020-07-18,31.44
2020-07-19,30.35
2020-07-20,30.95
2020-07-21,31.64
2020-07-22,31.63
2020-07-23,31.83
2020-07-24,31.58
2020-07-25,32.60
2020-07-26,31.68
2020-07-27,31.58
2020-07-28,31.95
2020-07-29,31.98
2020-07-30,31.99
2020-07-31,31.58
2020-08-01,32.64
2020-08-02,31.69
2020-08-03,32.77
2020-08-04,32.30
2020-08-05,32.67
2020-08-06,32.78
2020-08-07,32.71
2020-08-08,32.21
2020-08-09,31.43
2020-08-10,32.81
2020-08-11,33.22
2020-08-12,33.72
2020-08-13,33.39
2020-08-14,33.60
2020-08-15,33.34
2020-08-16,32.12
2020-08-17,33.22
2020-08-18,32.93
2020-08-19,33.11
2020-08-20,33.18
2020-08-21,33.25
2020-08-22,33.44
2020-08-23,32.52
2020-08-24,33.63
2020-08-25,33.68
2020-08-26,34.01
2020-08-27,34.50
2020-08-28,34.61
2020-08-29,34.59
2020-08-30,34.30
2020-08-31,34.32
2020-09-01,34.50
2020-09-02,34.94
2020-09-03,35.35
2020-09-04,35.56
2020-09-05,35.94
2020-09-06,35.17
2020-09-07,35.71
2020-09-08,36.29
2020-09-09,36.24
2020-09-10,36.27
2020-09-11,36.28
2020-09-12,36.15
2020-09-13,36.52
2020-09-14,36.68
2020-09-15,36.97
2020-09-16,37.36
2020-09-17,37.40
2020-09-18,37.62
2020-09-19,37.64
2020-09-20,36.83
2020-09-21,37.10
2020-09-22,37.50
2020-09-23,37.54
2020-09-24,37.62
2020-09-25,37.65
2020-09-26,37.61
2020-09-27,36.82
2020-09-28,37.62
2020-09-29,37.88
2020-09-30,37.85
2020-10-01,37.99
2020-10-02,36.86
2020-10-03,37.66
2020-10-04,37.05
2020-10-05,37.74
2020-10-06,38.11
2020-10-07,38.21
2020-10-08,38.37
2020-10-09,38.72
2020-10-10,37.58
2020-10-11,36.82
2020-10-12,38.33
2020-10-13,38.59
2020-10-14,38.56
2020-10-15,38.90
2020-10-16,38.95
2020-10-17,38.62
2020-10-18,37.85
2020-10-19,39.77
2020-10-20,39.95
2020-10-21,40.52
2020-10-22,40.78
2020-10-23,41.46
2020-10-24,40.61
2020-10-25,40.82
2020-10-26,40.76
2020-10-27,42.30
2020-10-28,42.91
2020-10-29,42.22
2020-10-30,43.23
2020-10-31,43.02
2020-11-01,42.43
2020-11-02,43.19
2020-11-03,43.73
2020-11-04,44.15
2020-11-05,43.75
2020-11-06,44.04
2020-11-07,43.49
2020-11-08,43.36
2020-11-09,43.97
2020-11-10,44.47
2020-11-11,44.63
2020-11-12,44.65
2020-11-13,44.40
2020-11-14,43.48
2020-11-15,43.91
2020-11-16,45.22
2020-11-17,44.42
2020-11-18,44.81
2020-11-19,44.90
2020-11-20,45.82
2020-11-21,44.99
2020-11-22,44.32
2020-11-23,45.06
2020-11-24,45.46
2020-11-25,45.51
2020-11-26,45.24
2020-11-27,45.52
2020-11-28,45.90
2020-11-29,45.31
2020-11-30,46.31
2020-12-01,45.08
2020-12-02,45.26
2020-12-03,44.97
2020-12-04,44.64
2020-12-05,43.27
2020-12-06,42.88
2020-12-07,42.80
2020-12-08,42.33
2020-12-09,41.53
2020-12-10,40.70
2020-12-11,40.10
2020-12-12,38.99
2020-12-13,39.44
2020-12-14,38.91
2020-12-15,38.74
2020-12-16,37.61
2020-12-17,37.67
2020-12-18,36.44
2020-12-19,35.19
2020-12-20,36.19
2020-12-21,34.45
2020-12-22,33.03
2020-12-23,32.90
2020-12-24,31.84
2020-12-25,32.84
2020-12-26,31.92
2020-12-27,33.66
2020-12-28,31.10
2020-12-29,30.30
2020-12-30,30.60
2020-12-31,30.19
2021-01-01,30.19
2021-01-02,26.85
2021-01-03,23.65
2021-01-04,28.78
2021-01-05,26.46
2021-01-06,27.88
2021-01-07,29.11
2021-01-08,29.62
2021-01-09,27.57
2021-01-10,29.26
2021-01-11,28.69
2021-01-12,29.34
2021-01-13,27.16
2021-01-14,25.41
2021-01-15,25.40
2021-01-16,26.49
2021-01-17,27.05
2021-01-18,25.11
2021-01-19,27.12
2021-01-20,25.68
2021-01-21,25.47
2021-01-22,24.89
2021-01-23,24.04
2021-01-24,22.79
2021-01-25,24.82
2021-01-26,21.33
2021-01-27,24.17
2021-01-28,23.17
2021-01-29,23.01
2021-01-30,22.61
2021-01-31,21.02
2021-02-01,21.62
2021-02-02,22.20
2021-02-03,21.44
2021-02-04,21.56
2021-02-05,21.05
2021-02-06,21.51
2021-02-07,19.51
2021-02-08,20.98
2021-02-09,20.83
2021-02-10,20.59
2021-02-11,21.47
2021-02-12,20.14
2021-02-13,20.07
2021-02-14,18.81
2021-02-15,20.94
2021-02-16,21.59
2021-02-17,20.49
2021-02-18,20.60
2021-02-19,20.29
2021-02-20,20.11
2021-02-21,18.40
2021-02-22,20.16
2021-02-23,19.06
2021-02-24,19.53
2021-02-25,19.04
2021-02-26,19.88
2021-02-27,18.63
2021-02-28,17.50
2021-03-01,18.74
2021-03-02,18.31
2021-03-03,18.64
2021-03-04,18.61
2021-03-05,18.65
2021-03-06,19.44
2021-03-07,16.58
2021-03-08,19.20
2021-03-09,18.44
2021-03-10,18.97
2021-03-11,17.90
2021-03-12,18.36
2021-03-13,18.19
2021-03-14,18.60
2021-03-15,18.45
2021-03-16,19.18
2021-03-17,19.29
2021-03-18,19.15
2021-03-19,18.98
2021-03-20,18.77
2021-03-21,17.40
2021-03-22,18.08
2021-03-23,18.33
2021-03-24,18.56
2021-03-25,17.97
2021-03-26,18.18
2021-03-27,17.76
2021-03-28,16.80
2021-03-29,19.11
2021-03-30,18.57
2021-03-31,18.21
2021-04-01,17.90
2021-04-02,17.11
2021-04-03,17.90
2021-04-04,16.72
2021-04-05,17.60
2021-04-06,17.64
2021-04-07,17.83
2021-04-08,17.73
2021-04-09,17.71
2021-04-10,16.85
2021-04-11,16.35
2021-04-12,18.09
2021-04-13,17.45
2021-04-14,17.06
2021-04-15,18.71
2021-04-16,18.47
2021-04-17,18.78
2021-04-18,17.53
2021-04-19,18.52
2021-04-20,19.16
2021-04-21,18.78
2021-04-22,18.97
2021-04-23,18.36
2021-04-24,17.93
2021-04-25,16.60
2021-04-26,18.41
2021-04-27,18.91
2021-04-28,18.50
2021-04-29,19.08
2021-04-30,18.72
2021-05-01,17.95
2021-05-02,16.59
2021-05-03,18.82
2021-05-04,18.89
2021-05-05,19.00
2021-05-06,18.24
2021-05-07,18.80
2021-05-08,18.47
2021-05-09,17.76
2021-05-10,18.62
2021-05-11,19.19
2021-05-12,18.83
2021-05-13,18.73
2021-05-14,18.47
2021-05-15,18.68
2021-05-16,17.73
2021-05-17,19.06
2021-05-18,19.13
2021-05-19,19.22
2021-05-20,19.72
2021-05-21,19.82
2021-05-22,18.73
2021-05-23,18.73
2021-05-24,18.80
2021-05-25,18.55
2021-05-26,19.16
2021-05-27,18.99
2021-05-28,18.72
2021-05-29,18.78
2021-05-30,18.48
2021-05-31,19.21
2021-06-01,18.93
2021-06-02,18.86
2021-06-03,18.87
2021-06-04,18.94
2021-06-05,18.93
2021-06-06,18.00
2021-06-07,19.84
2021-06-08,20.28
2021-06-09,19.95
2021-06-10,20.15
2021-06-11,20.02
2021-06-12,19.52
2021-06-13,19.21
2021-06-14,20.14
2021-06-15,20.02
2021-06-16,19.74
2021-06-17,20.60
2021-06-18,20.39
2021-06-19,20.08
2021-06-20,20.01
2021-06-21,20.65
2021-06-22,20.89
2021-06-23,21.09
2021-06-24,21.12
2021-06-25,21.26
2021-06-26,20.64
2021-06-27,20.81
2021-06-28,21.33
2021-06-29,21.21
2021-06-30,21.12
2021-07-01,21.14
2021-07-02,20.94
2021-07-03,20.18
2021-07-04,19.71
2021-07-05,20.86
2021-07-06,20.57
2021-07-07,21.00
2021-07-08,20.87
2021-07-09,20.78
2021-07-10,19.73
2021-07-11,19.67
2021-07-12,21.55
2021-07-13,20.52
2021-07-14,20.58
2021-07-15,21.02
2021-07-16,20.77
2021-07-17,20.19
2021-07-18,19.97
2021-07-19,20.86
2021-07-20,21.15
2021-07-21,19.71
2021-07-22,20.60
2021-07-23,20.77
2021-07-24,19.69
2021-07-25,19.45
2021-07-26,21.01
2021-07-27,20.62
2021-07-28,20.79
2021-07-29,20.91
2021-07-30,20.91
2021-07-31,20.21
2021-08-01,19.40
2021-08-02,20.86
2021-08-03,20.71
2021-08-04,20.59
2021-08-05,20.85
2021-08-06,20.80
2021-08-07,19.85
2021-08-08,19.93
2021-08-09,21.00
2021-08-10,20.90
2021-08-11,20.89
2021-08-12,20.63
2021-08-13,20.82
2021-08-14,20.10
2021-08-15,19.99
2021-08-16,20.84
2021-08-17,20.91
2021-08-18,20.77
2021-08-19,19.98
2021-08-20,20.47
2021-08-21,19.77
2021-08-22,19.91
2021-08-23,20.59
2021-08-24,20.81
2021-08-25,20.83
2021-08-26,20.53
2021-08-27,20.44
2021-08-28,19.50
2021-08-29,19.17
2021-08-30,20.07
2021-08-31,20.80
2021-09-01,20.28
2021-09-02,20.39
2021-09-03,20.54
2021-09-04,19.42
2021-09-05,19.03
2021-09-06,20.21
2021-09-07,20.47
2021-09-08,20.97
2021-09-09,20.44
2021-09-10,19.83
2021-09-11,19.19
2021-09-12,19.05
2021-09-13,20.67
2021-09-14,20.09
2021-09-15,20.33
2021-09-16,20.30
2021-09-17,20.21
2021-09-18,20.02
2021-09-19,19.11
2021-09-20,20.33
2021-09-21,20.28
2021-09-22,20.93
2021-09-23,20.50
2021-09-24,20.50
2021-09-25,20.60
2021-09-26,19.99
2021-09-27,20.53
2021-09-28,20.86
2021-09-29,20.98
2021-09-30,21.03
2021-10-01,20.50
2021-10-02,20.13
2021-10-03,20.23
2021-10-04,20.82
2021-10-05,20.71
2021-10-06,21.05
2021-10-07,21.31
2021-10-08,21.54
2021-10-09,20.40
2021-10-10,20.65
2021-10-11,21.69
2021-10-12,21.86
2021-10-13,22.16
2021-10-14,21.22
2021-10-15,21.36
2021-10-16,21.96
2021-10-17,21.23
2021-10-18,22.26
2021-10-19,21.58
2021-10-20,22.32
2021-10-21,22.50
2021-10-22,22.38
2021-10-23,22.24
2021-10-24,21.40
2021-10-25,23.11
2021-10-26,23.13
2021-10-27,23.20
2021-10-28,23.69
2021-10-29,23.80
2021-10-30,23.93
2021-10-31,23.16
2021-11-01,24.46
2021-11-02,25.01
2021-11-03,24.82
2021-11-04,23.78
2021-11-05,25.53
2021-11-06,25.30
2021-11-07,24.63
2021-11-08,26.32
2021-11-09,26.41
2021-11-10,27.49
2021-11-11,27.51
2021-11-12,26.93
2021-11-13,26.00
2021-11-14,26.08
2021-11-15,27.04
2021-11-16,26.53
2021-11-17,26.65
2021-11-18,26.70
2021-11-19,26.86
2021-11-20,26.52
2021-11-21,25.92
2021-11-22,26.91
2021-11-23,26.52
2021-11-24,26.80
2021-11-25,26.70
2021-11-26,26.60
2021-11-27,26.63
2021-11-28,25.01
2021-11-29,26.04
2021-11-30,25.57
2021-12-01,25.36
2021-12-02,25.74
2021-12-03,25.41
2021-12-04,24.99
2021-12-05,23.90
2021-12-06,25.10
2021-12-07,25.21
2021-12-08,24.55
2021-12-09,24.62
2021-12-10,24.47
2021-12-11,23.69
2021-12-12,23.04
2021-12-13,24.36
2021-12-14,24.09
2021-12-15,23.82
2021-12-16,23.93
2021-12-17,24.03
2021-12-18,23.66
2021-12-19,22.27
2021-12-20,22.99
2021-12-21,22.78
2021-12-22,23.09
2021-12-23,22.48
2021-12-24,22.78
2021-12-25,20.96
2021-12-26,20.81
2021-12-27,22.81
2021-12-28,22.40
2021-12-29,22.66
2021-12-30,23.05
2021-12-31,22.63
2022-01-01,22.47
2022-01-02,21.30
2022-01-03,22.47
2022-01-04,22.39
2022-01-05,22.18
2022-01-06,22.30
2022-01-07,22.45
2022-01-08,20.90
2022-01-09,19.91
2022-01-10,22.40
2022-01-11,22.48
2022-01-12,22.46
2022-01-13,22.28
2022-01-14,21.71
2022-01-15,21.95
2022-01-16,20.12
2022-01-17,22.12
2022-01-18,21.67
2022-01-19,21.67
2022-01-20,21.80
2022-01-21,21.54
2022-01-22,21.18
2022-01-23,19.86
2022-01-24,21.41
2022-01-25,21.03
2022-01-26,19.91
2022-01-27,21.01
2022-01-28,20.64
2022-01-29,20.18
2022-01-30,19.32
2022-01-31,20.16
2022-02-01,20.20
2022-02-02,20.05
2022-02-03,20.42
2022-02-04,20.39
2022-02-05,19.99
2022-02-06,19.56
2022-02-07,20.51
2022-02-08,20.44
2022-02-09,20.53
2022-02-10,20.42
2022-02-11,20.39
2022-02-12,19.38
2022-02-13,18.88
2022-02-14,20.65
2022-02-15,20.12
2022-02-16,20.75
2022-02-17,20.58
2022-02-18,20.66
2022-02-19,20.65
2022-02-20,19.40
2022-02-21,20.70
2022-02-22,20.93
2022-02-23,20.79
2022-02-24,21.09
2022-02-25,20.51
2022-02-26,20.24
2022-02-27,19.52
2022-02-28,20.64
2022-03-01,19.65
2022-03-02,20.64
2022-03-03,20.74
2022-03-04,20.84
2022-03-05,21.03
2022-03-06,19.98
2022-03-07,21.26
2022-03-08,20.92
2022-03-09,20.98
2022-03-10,20.46
2022-03-11,21.12
2022-03-12,19.89
2022-03-13,19.65
2022-03-14,20.87
2022-03-15,20.77
2022-03-16,20.75
2022-03-17,20.89
2022-03-18,21.72
2022-03-19,21.14
2022-03-20,18.93
2022-03-21,20.56
2022-03-22,20.82
2022-03-23,21.06
2022-03-24,20.74
2022-03-25,20.74
2022-03-26,20.26
2022-03-27,19.36
2022-03-28,20.03
2022-03-29,19.64
2022-03-30,20.39
2022-03-31,20.75
2022-04-01,20.47
2022-04-02,20.12
2022-04-03,19.26
2022-04-04,20.90
2022-04-05,20.44
2022-04-06,20.98
2022-04-07,20.98
2022-04-08,20.92
2022-04-09,19.85
2022-04-10,19.55
2022-04-11,21.50
2022-04-12,21.31
2022-04-13,21.36
2022-04-14,19.92
2022-04-15,19.50
2022-04-16,20.79
2022-04-17,19.67
2022-04-18,21.21
2022-04-19,21.30
2022-04-20,21.24
2022-04-21,21.30
2022-04-22,21.35
2022-04-23,21.25
2022-04-24,19.35
2022-04-25,21.49
2022-04-26,21.56
2022-04-27,21.60
2022-04-28,21.60
2022-04-29,21.72
2022-04-30,21.30
2022-05-01,19.74
2022-05-02,20.93
2022-05-03,20.06
2022-05-04,21.82
2022-05-05,22.02
2022-05-06,22.40
2022-05-07,22.14
2022-05-08,20.70
2022-05-09,22.46
2022-05-10,22.60
2022-05-11,22.53
2022-05-12,22.93
2022-05-13,23.03
2022-05-14,21.87
2022-05-15,21.97
2022-05-16,22.64
2022-05-17,22.99
2022-05-18,22.97
2022-05-19,23.23
2022-05-20,23.38
2022-05-21,22.97
2022-05-22,22.11
2022-05-23,23.59
2022-05-24,23.74
2022-05-25,23.85
2022-05-26,23.85
2022-05-27,24.03
2022-05-28,23.76
2022-05-29,23.07
2022-05-30,24.16
2022-05-31,24.27
2022-06-01,23.98
2022-06-02,24.12
2022-06-03,24.31
2022-06-04,24.27
2022-06-05,23.07
2022-06-06,24.52
2022-06-07,24.49
2022-06-08,24.63
2022-06-09,24.60
2022-06-10,24.80
2022-06-11,24.20
2022-06-12,23.47
2022-06-13,25.08
2022-06-14,25.16
2022-06-15,25.00
2022-06-16,25.29
2022-06-17,25.32
2022-06-18,25.51
2022-06-19,24.29
2022-06-20,25.59
2022-06-21,25.30
2022-06-22,25.55
2022-06-23,25.70
2022-06-24,25.76
2022-06-25,25.65
2022-06-26,24.30
2022-06-27,25.97
2022-06-28,25.83
2022-06-29,26.09
2022-06-30,26.28
2022-07-01,26.40
2022-07-02,25.92
2022-07-03,24.83
2022-07-04,26.41
2022-07-05,26.40
2022-07-06,26.20
2022-07-07,26.59
2022-07-08,26.49
2022-07-09,25.37
2022-07-10,24.87
2022-07-11,26.29
2022-07-12,26.83
2022-07-13,26.62
2022-07-14,26.28
2022-07-15,26.77
2022-07-16,26.55
2022-07-17,24.92
2022-07-18,26.89
2022-07-19,26.93
2022-07-20,26.93
2022-07-21,26.78
2022-07-22,27.25
2022-07-23,26.85
2022-07-24,25.83
2022-07-25,27.27
2022-07-26,27.18
2022-07-27,27.40
2022-07-28,26.29
2022-07-29,26.91
2022-07-30,26.96
2022-07-31,25.88
2022-08-01,26.94
2022-08-02,27.06
2022-08-03,27.19
2022-08-04,27.37
2022-08-05,27.20
2022-08-06,27.12
2022-08-07,26.09
2022-08-08,27.49
2022-08-09,26.70
2022-08-10,27.57
2022-08-11,28.00
2022-08-12,27.70
2022-08-13,26.96
2022-08-14,26.32
2022-08-15,26.46
2022-08-16,27.53
2022-08-17,27.81
2022-08-18,27.41
2022-08-19,27.86
2022-08-20,27.48
2022-08-21,26.54
2022-08-22,27.70
2022-08-23,27.81
2022-08-24,28.09
2022-08-25,27.80
2022-08-26,27.96
2022-08-27,27.74
2022-08-28,26.76
2022-08-29,27.92
2022-08-30,27.89
2022-08-31,27.89
2022-09-01,28.20
2022-09-02,28.31
2022-09-03,27.84
2022-09-04,26.88
2022-09-05,28.65
2022-09-06,28.81
2022-09-07,28.24
2022-09-08,27.80
2022-09-09,27.99
2022-09-10,27.87
2022-09-11,27.13
2022-09-12,28.72
2022-09-13,28.61
2022-09-14,28.36
2022-09-15,28.38
2022-09-16,28.14
2022-09-17,27.85
2022-09-18,26.38
2022-09-19,27.69
2022-09-20,27.72
2022-09-21,27.39
2022-09-22,27.90
2022-09-23,27.05
2022-09-24,27.39
2022-09-25,26.21
2022-09-26,27.75
2022-09-27,27.92
2022-09-28,27.98
2022-09-29,28.00
2022-09-30,27.76
2022-10-01,27.82
2022-10-02,26.37
2022-10-03,28.29
2022-10-04,27.60
2022-10-05,27.11
2022-10-06,28.01
2022-10-07,27.87
2022-10-08,27.02
2022-10-09,26.36
2022-10-10,27.93
2022-10-11,28.20
2022-10-12,28.13
2022-10-13,28.32
2022-10-14,28.30
2022-10-15,28.62
2022-10-16,26.93
2022-10-17,28.67
2022-10-18,28.75
2022-10-19,28.69
2022-10-20,28.91
2022-10-21,28.94
2022-10-22,29.10
2022-10-23,27.70
2022-10-24,28.24
2022-10-25,29.83
2022-10-26,29.72
2022-10-27,30.03
2022-10-28,29.78
2022-10-29,29.49
2022-10-30,28.65
2022-10-31,30.25
2022-11-01,29.91
2022-11-02,29.93
2022-11-03,30.20
2022-11-04,29.84
2022-11-05,29.82
2022-11-06,28.31
2022-11-07,29.85
2022-11-08,29.55
2022-11-09,29.84
2022-11-10,29.77
2022-11-11,29.29
2022-11-12,28.53
2022-11-13,27.82
2022-11-14,29.38
2022-11-15,29.49
2022-11-16,28.85
2022-11-17,28.98
2022-11-18,28.95
2022-11-19,28.72
2022-11-20,27.36
2022-11-21,28.99
2022-11-22,28.43
2022-11-23,28.40
2022-11-24,28.11
2022-11-25,28.10
2022-11-26,27.51
2022-11-27,26.19
2022-11-28,27.86
2022-11-29,27.87
2022-11-30,27.84
2022-12-01,27.83
2022-12-02,27.73
2022-12-03,27.26
2022-12-04,25.69
2022-12-05,27.12
2022-12-06,27.20
2022-12-07,27.04
2022-12-08,26.94
2022-12-09,26.80
2022-12-10,25.72
2022-12-11,24.86
2022-12-12,26.60
2022-12-13,26.70
2022-12-14,26.87
2022-12-15,26.48
2022-12-16,26.29
2022-12-17,26.02
2022-12-18,24.46
2022-12-19,25.90
2022-12-20,26.00
2022-12-21,26.02
2022-12-22,25.56
2022-12-23,25.32
2022-12-24,25.47
2022-12-25,23.65
2022-12-26,24.82
2022-12-27,25.13
2022-12-28,24.85
2022-12-29,24.83
2022-12-30,24.70
2022-12-31,24.44
2023-01-01,23.36
2023-01-02,23.87
2023-01-03,24.65
2023-01-04,24.54
2023-01-05,24.36
2023-01-06,24.25
2023-01-07,24.03
2023-01-08,22.77
2023-01-09,23.88
2023-01-10,24.05
2023-01-11,23.97
2023-01-12,23.94
2023-01-13,23.88
2023-01-14,22.68
2023-01-15,22.09
2023-01-16,23.22
2023-01-17,23.39
2023-01-18,23.51
2023-01-19,23.45
2023-01-20,23.18
2023-01-21,22.84
2023-01-22,21.58
2023-01-23,23.24
2023-01-24,22.80
2023-01-25,22.55
2023-01-26,21.36
2023-01-27,22.47
2023-01-28,21.94
2023-01-29,20.90
2023-01-30,22.40
2023-01-31,22.34
2023-02-01,22.31
2023-02-02,22.13
2023-02-03,21.88
2023-02-04,21.61
2023-02-05,20.00
2023-02-06,21.80
2023-02-07,21.58
2023-02-08,21.47
2023-02-09,21.51
2023-02-10,21.45
2023-02-11,20.28
2023-02-12,19.74
2023-02-13,21.01
2023-02-14,21.12
2023-02-15,21.15
2023-02-16,20.97
2023-02-17,20.98
2023-02-18,20.06
2023-02-19,19.09
2023-02-20,20.42
2023-02-21,20.52
2023-02-22,20.63
2023-02-23,20.61
2023-02-24,20.27
2023-02-25,19.86
2023-02-26,18.69
2023-02-27,20.32
2023-02-28,20.10
2023-03-01,19.98
2023-03-02,19.80
2023-03-03,19.31
2023-03-04,19.17
2023-03-05,17.94
2023-03-06,19.64
2023-03-07,19.86
2023-03-08,21.19
2023-03-09,20.11
2023-03-10,19.54
2023-03-11,18.09
2023-03-12,17.69
2023-03-13,19.47
2023-03-14,19.33
2023-03-15,19.41
2023-03-16,19.45
2023-03-17,19.23
2023-03-18,18.84
2023-03-19,18.03
2023-03-20,19.21
2023-03-21,19.28
2023-03-22,18.74
2023-03-23,19.01
2023-03-24,18.94
2023-03-25,18.37
2023-03-26,17.44
2023-03-27,18.97
2023-03-28,18.86
2023-03-29,19.09
2023-03-30,19.05
2023-03-31,18.92
2023-04-01,18.40
2023-04-02,17.25
2023-04-03,18.98
2023-04-04,19.12
2023-04-05,18.65
2023-04-06,18.81
2023-04-07,18.15
2023-04-08,18.03
2023-04-09,17.39
2023-04-10,19.13
2023-04-11,19.24
2023-04-12,19.14
2023-04-13,19.43
2023-04-14,18.49
2023-04-15,18.46
2023-04-16,17.92
2023-04-17,19.63
2023-04-18,19.65
2023-04-19,19.71
2023-04-20,19.63
2023-04-21,19.46
2023-04-22,18.68
2023-04-23,18.23
2023-04-24,19.91
2023-04-25,19.97
2023-04-26,20.04
2023-04-27,20.21
2023-04-28,20.16
2023-04-29,19.61
2023-04-30,18.88
2023-05-01,19.56
2023-05-02,20.28
2023-05-03,20.20
2023-05-04,20.60
2023-05-05,20.16
2023-05-06,19.78
2023-05-07,18.83
2023-05-08,20.36
2023-05-09,20.24
2023-05-10,20.42
2023-05-11,20.84
2023-05-12,20.56
2023-05-13,19.64
2023-05-14,19.10
2023-05-15,20.78
2023-05-16,20.66
2023-05-17,20.67
2023-05-18,20.60
2023-05-19,20.88
2023-05-20,20.41
2023-05-21,19.37
2023-05-22,20.87
2023-05-23,20.98
2023-05-24,20.81
2023-05-25,20.82
2023-05-26,20.97
2023-05-27,20.68
2023-05-28,20.01
2023-05-29,21.08
2023-05-30,20.92
2023-05-31,20.97
2023-06-01,21.10
2023-06-02,21.33
2023-06-03,21.05
2023-06-04,20.25
2023-06-05,21.34
2023-06-06,21.32
2023-06-07,21.31
2023-06-08,21.34
2023-06-09,21.37
2023-06-10,20.81
2023-06-11,20.51
2023-06-12,21.52
2023-06-13,21.68
2023-06-14,21.69
2023-06-15,21.61
2023-06-16,21.88
2023-06-17,21.64
2023-06-18,20.80
2023-06-19,21.83
2023-06-20,22.09
2023-06-21,21.95
2023-06-22,22.10
2023-06-23,22.11
2023-06-24,22.06
2023-06-25,21.24
