date,value
2021-05-28,24.02
2021-05-29,23.83
2021-05-30,23.88
2021-05-31,24.81
2021-06-01,24.94
2021-06-02,24.74
2021-06-03,24.92
2021-06-04,25.07
2021-06-05,24.94
2021-06-06,25.40
2021-06-07,25.71
2021-06-08,26.67
2021-06-09,26.57
2021-06-10,26.54
2021-06-11,26.75
2021-06-12,26.80
2021-06-13,26.64
2021-06-14,26.59
2021-06-15,26.75
2021-06-16,27.03
2021-06-17,27.61
2021-06-18,27.24
2021-06-19,27.31
2021-06-20,27.08
2021-06-21,27.92
2021-06-22,28.01
2021-06-23,27.98
2021-06-24,28.26
2021-06-25,28.33
2021-06-26,28.27
2021-06-27,27.93
2021-06-28,28.41
2021-06-29,28.64
2021-06-30,28.65
2021-07-01,28.86
2021-07-02,28.59
2021-07-03,28.43
2021-07-04,28.39
2021-07-05,28.65
2021-07-06,28.74
2021-07-07,28.59
2021-07-08,28.84
2021-07-09,29.20
2021-07-10,29.28
2021-07-11,29.32
2021-07-12,29.44
2021-07-13,29.27
2021-07-14,29.14
2021-07-15,28.91
2021-07-16,29.12
2021-07-17,28.60
2021-07-18,28.62
2021-07-19,29.58
2021-07-20,29.39
2021-07-21,29.82
2021-07-22,29.34
2021-07-23,29.85
2021-07-24,28.91
2021-07-25,29.01
2021-07-26,29.51
2021-07-27,29.47
2021-07-28,29.53
2021-07-29,29.32
2021-07-30,29.50
2021-07-31,29.40
2021-08-01,29.18
2021-08-02,29.55
2021-08-03,29.18
2021-08-04,29.29
2021-08-05,29.48
2021-08-06,29.42
2021-08-07,28.85
2021-08-08,29.37
2021-08-09,29.50
2021-08-10,29.27
2021-08-11,29.63
2021-08-12,29.46
2021-08-13,29.50
2021-08-14,29.56
2021-08-15,29.23
2021-08-16,29.76
2021-08-17,29.55
2021-08-18,29.53
2021-08-19,29.29
2021-08-20,29.99
2021-08-21,29.39
2021-08-22,28.89
2021-08-23,29.51
2021-08-24,29.16
2021-08-25,29.28
2021-08-26,29.29
2021-08-27,29.20
2021-08-28,28.97
2021-08-29,28.90
2021-08-30,28.92
2021-08-31,29.27
2021-09-01,29.04
2021-09-02,28.92
2021-09-03,28.95
2021-09-04,28.55
2021-09-05,28.40
2021-09-06,28.53
2021-09-07,28.52
2021-09-08,28.38
2021-09-09,28.49
2021-09-10,28.87
2021-09-11,28.26
2021-09-12,28.10
2021-09-13,28.72
2021-09-14,28.17
2021-09-15,28.14
2021-09-16,28.20
2021-09-17,27.93
2021-09-18,28.27
2021-09-19,27.59
2021-09-20,28.44
2021-09-21,28.39
2021-09-22,28.35
2021-09-23,28.19
2021-09-24,28.46
2021-09-25,28.40
2021-09-26,27.92
2021-09-27,28.71
2021-09-28,28.83
2021-09-29,29.03
2021-09-30,29.09
2021-10-01,29.18
2021-10-02,29.27
2021-10-03,29.36
2021-10-04,31.07
2021-10-05,32.50
2021-10-06,33.61
2021-10-07,34.55
2021-10-08,34.66
2021-10-09,34.24
2021-10-10,34.36
2021-10-11,35.71
2021-10-12,36.69
2021-10-13,37.83
2021-10-14,37.06
2021-10-15,38.78
2021-10-16,40.15
2021-10-17,39.42
2021-10-18,40.75
2021-10-19,39.97
2021-10-20,41.17
2021-10-21,41.50
2021-10-22,41.09
2021-10-23,40.98
2021-10-24,40.47
2021-10-25,41.66
2021-10-26,40.96
2021-10-27,40.94
2021-10-28,40.89
2021-10-29,40.68
2021-10-30,40.61
2021-10-31,40.00
2021-11-01,40.70
2021-11-02,40.43
2021-11-03,40.13
2021-11-04,39.79
2021-11-05,40.57
2021-11-06,39.55
2021-11-07,39.83
2021-11-08,40.96
2021-11-09,40.97
2021-11-10,41.27
2021-11-11,41.59
2021-11-12,41.02
2021-11-13,41.18
2021-11-14,40.66
2021-11-15,41.08
2021-11-16,40.84
2021-11-17,40.87
2021-11-18,41.03
2021-11-19,40.48
2021-11-20,40.24
2021-11-21,40.19
2021-11-22,39.75
2021-11-23,39.16
2021-11-24,38.86
2021-11-25,38.98
2021-11-26,38.77
2021-11-27,37.93
2021-11-28,36.95
2021-11-29,37.53
2021-11-30,37.11
2021-12-01,36.99
2021-12-02,37.05
2021-12-03,36.30
2021-12-04,36.29
2021-12-05,35.16
2021-12-06,35.89
2021-12-07,35.49
2021-12-08,35.11
2021-12-09,34.60
2021-12-10,34.99
2021-12-11,34.84
2021-12-12,33.51
2021-12-13,34.97
2021-12-14,34.81
2021-12-15,35.00
2021-12-16,35.10
2021-12-17,35.55
2021-12-18,35.39
2021-12-19,34.31
2021-12-20,35.03
2021-12-21,34.93
2021-12-22,35.19
2021-12-23,35.19
2021-12-24,35.23
2021-12-25,33.41
2021-12-26,33.12
2021-12-27,35.93
2021-12-28,35.49
2021-12-29,35.60
2021-12-30,35.90
2021-12-31,35.46
2022-01-01,34.92
2022-01-02,34.05
2022-01-03,35.33
2022-01-04,35.28
2022-01-05,34.94
2022-01-06,35.11
2022-01-07,35.06
2022-01-08,34.27
2022-01-09,33.42
2022-01-10,35.44
2022-01-11,35.22
2022-01-12,34.82
2022-01-13,34.84
2022-01-14,34.68
2022-01-15,34.62
2022-01-16,33.46
2022-01-17,34.92
2022-01-18,34.89
2022-01-19,34.79
2022-01-20,35.07
2022-01-21,34.47
2022-01-22,34.35
2022-01-23,33.19
2022-01-24,34.86
2022-01-25,34.36
2022-01-26,33.44
2022-01-27,34.75
2022-01-28,33.87
2022-01-29,34.03
2022-01-30,32.60
2022-01-31,34.23
2022-02-01,34.31
2022-02-02,34.27
2022-02-03,34.45
2022-02-04,34.38
2022-02-05,33.98
2022-02-06,33.43
2022-02-07,34.92
2022-02-08,34.99
2022-02-09,35.01
2022-02-10,35.17
2022-02-11,35.15
2022-02-12,34.32
2022-02-13,33.56
2022-02-14,35.31
2022-02-15,35.13
2022-02-16,35.21
2022-02-17,35.28
2022-02-18,35.81
2022-02-19,35.68
2022-02-20,34.81
2022-02-21,36.13
2022-02-22,36.03
2022-02-23,36.29
2022-02-24,36.63
2022-02-25,36.46
2022-02-26,35.85
2022-02-27,34.99
2022-02-28,35.64
2022-03-01,35.43
2022-03-02,35.86
2022-03-03,36.11
2022-03-04,35.48
2022-03-05,35.26
2022-03-06,33.52
2022-03-07,34.81
2022-03-08,34.60
2022-03-09,34.31
2022-03-10,33.54
2022-03-11,33.52
2022-03-12,33.24
2022-03-13,32.39
2022-03-14,33.15
2022-03-15,32.35
2022-03-16,32.24
2022-03-17,31.63
2022-03-18,31.10
2022-03-19,31.37
2022-03-20,30.56
2022-03-21,31.21
2022-03-22,30.15
2022-03-23,30.46
2022-03-24,30.09
2022-03-25,29.86
2022-03-26,29.23
2022-03-27,28.77
2022-03-28,29.20
2022-03-29,28.72
2022-03-30,28.37
2022-03-31,28.44
2022-04-01,28.17
2022-04-02,28.00
2022-04-03,26.58
2022-04-04,27.86
2022-04-05,27.52
2022-04-06,27.37
2022-04-07,27.23
2022-04-08,27.31
2022-04-09,26.49
2022-04-10,25.47
2022-04-11,27.01
2022-04-12,26.53
2022-04-13,26.36
2022-04-14,25.39
2022-04-15,25.15
2022-04-16,25.45
2022-04-17,23.98
2022-04-18,25.67
2022-04-19,25.15
2022-04-20,25.29
2022-04-21,25.08
2022-04-22,25.06
2022-04-23,24.60
2022-04-24,23.21
2022-04-25,24.94
2022-04-26,24.80
2022-04-27,24.52
2022-04-28,24.65
2022-04-29,23.63
2022-04-30,23.91
2022-05-01,22.35
2022-05-02,24.16
2022-05-03,22.52
2022-05-04,23.87
2022-05-05,23.96
2022-05-06,24.10
2022-05-07,23.42
2022-05-08,22.30
2022-05-09,23.58
2022-05-10,24.02
2022-05-11,23.90
2022-05-12,23.93
2022-05-13,23.94
2022-05-14,22.94
2022-05-15,22.12
2022-05-16,23.45
2022-05-17,23.51
2022-05-18,23.75
2022-05-19,23.63
2022-05-20,23.43
2022-05-21,23.21
2022-05-22,21.72
2022-05-23,23.54
2022-05-24,23.22
2022-05-25,23.76
2022-05-26,23.87
2022-05-27,23.92
2022-05-28,23.07
2022-05-29,21.75
2022-05-30,23.50
2022-05-31,23.75
2022-06-01,23.69
2022-06-02,23.81
2022-06-03,23.69
2022-06-04,22.96
2022-06-05,21.86
2022-06-06,23.73
2022-06-07,23.78
2022-06-08,23.78
2022-06-09,23.91
2022-06-10,23.82
2022-06-11,23.39
2022-06-12,22.39
2022-06-13,24.07
2022-06-14,24.22
2022-06-15,23.70
2022-06-16,24.02
2022-06-17,24.05
2022-06-18,24.18
2022-06-19,23.00
2022-06-20,24.25
2022-06-21,24.37
2022-06-22,24.44
2022-06-23,24.64
2022-06-24,24.51
2022-06-25,24.62
2022-06-26,23.00
2022-06-27,24.93
2022-06-28,24.97
2022-06-29,25.18
2022-06-30,24.63
2022-07-01,25.11
2022-07-02,24.71
2022-07-03,23.43
2022-07-04,25.60
2022-07-05,25.67
2022-07-06,25.20
2022-07-07,25.71
2022-07-08,25.48
2022-07-09,24.83
2022-07-10,24.00
2022-07-11,25.36
2022-07-12,25.63
2022-07-13,25.64
2022-07-14,25.55
2022-07-15,25.61
2022-07-16,25.06
2022-07-17,23.89
2022-07-18,26.01
2022-07-19,25.78
2022-07-20,26.01
2022-07-21,25.58
2022-07-22,25.94
2022-07-23,25.28
2022-07-24,24.40
2022-07-25,25.77
2022-07-26,26.07
2022-07-27,25.94
2022-07-28,25.66
2022-07-29,25.45
2022-07-30,25.24
2022-07-31,24.69
2022-08-01,25.45
2022-08-02,25.72
2022-08-03,25.59
2022-08-04,25.65
2022-08-05,25.62
2022-08-06,25.46
2022-08-07,24.14
2022-08-08,25.74
2022-08-09,25.27
2022-08-10,25.73
2022-08-11,25.60
2022-08-12,25.85
2022-08-13,25.36
2022-08-14,23.98
2022-08-15,24.09
2022-08-16,25.85
2022-08-17,25.91
2022-08-18,25.94
2022-08-19,25.44
2022-08-20,25.00
2022-08-21,24.23
2022-08-22,25.70
2022-08-23,25.86
2022-08-24,26.13
2022-08-25,26.04
2022-08-26,26.14
2022-08-27,25.75
2022-08-28,24.61
2022-08-29,26.15
2022-08-30,25.86
2022-08-31,26.07
2022-09-01,26.14
2022-09-02,26.10
2022-09-03,25.57
2022-09-04,24.37
2022-09-05,25.93
2022-09-06,26.02
2022-09-07,26.58
2022-09-08,26.15
2022-09-09,26.55
2022-09-10,26.02
2022-09-11,24.58
2022-09-12,26.54
2022-09-13,26.67
2022-09-14,26.23
2022-09-15,26.16
2022-09-16,26.16
2022-09-17,25.12
2022-09-18,24.07
2022-09-19,25.84
2022-09-20,25.94
2022-09-21,26.12
2022-09-22,25.87
2022-09-23,26.11
2022-09-24,25.04
2022-09-25,23.82
2022-09-26,25.83
2022-09-27,26.06
2022-09-28,25.94
2022-09-29,26.07
2022-09-30,25.72
2022-10-01,25.44
2022-10-02,23.86
2022-10-03,25.90
2022-10-04,25.75
2022-10-05,24.56
2022-10-06,26.00
2022-10-07,26.17
2022-10-08,25.70
2022-10-09,24.31
2022-10-10,26.71
2022-10-11,27.28
2022-10-12,27.25
2022-10-13,27.40
2022-10-14,27.71
2022-10-15,27.77
2022-10-16,25.92
2022-10-17,28.41
2022-10-18,28.81
2022-10-19,28.91
2022-10-20,29.10
2022-10-21,29.36
2022-10-22,29.23
2022-10-23,27.44
2022-10-24,29.00
2022-10-25,29.95
2022-10-26,29.92
2022-10-27,30.32
2022-10-28,30.13
2022-10-29,29.45
2022-10-30,28.41
2022-10-31,30.95
2022-11-01,30.96
2022-11-02,31.37
2022-11-03,31.61
2022-11-04,31.66
2022-11-05,31.86
2022-11-06,30.23
2022-11-07,32.12
2022-11-08,31.67
2022-11-09,32.33
2022-11-10,32.38
2022-11-11,31.57
2022-11-12,30.93
2022-11-13,29.76
2022-11-14,31.63
2022-11-15,31.83
2022-11-16,31.25
2022-11-17,31.39
2022-11-18,31.57
2022-11-19,31.00
2022-11-20,29.45
2022-11-21,31.29
2022-11-22,30.87
2022-11-23,30.47
2022-11-24,30.07
2022-11-25,30.16
2022-11-26,29.20
2022-11-27,27.95
2022-11-28,29.89
2022-11-29,29.76
2022-11-30,29.81
2022-12-01,29.55
2022-12-02,29.45
2022-12-03,28.95
2022-12-04,27.57
2022-12-05,29.13
2022-12-06,29.18
2022-12-07,28.85
2022-12-08,28.88
2022-12-09,28.62
2022-12-10,27.96
2022-12-11,26.36
2022-12-12,28.14
2022-12-13,28.21
2022-12-14,28.30
2022-12-15,27.92
2022-12-16,27.63
2022-12-17,27.05
2022-12-18,25.44
2022-12-19,27.22
2022-12-20,27.38
2022-12-21,27.26
2022-12-22,26.80
2022-12-23,26.65
2022-12-24,26.65
2022-12-25,24.99
2022-12-26,26.32
2022-12-27,26.72
2022-12-28,26.66
2022-12-29,27.00
2022-12-30,26.92
2022-12-31,26.66
2023-01-01,26.07
2023-01-02,26.94
2023-01-03,27.48
2023-01-04,27.46
2023-01-05,27.47
2023-01-06,27.46
2023-01-07,27.07
2023-01-08,25.40
2023-01-09,26.53
2023-01-10,27.36
2023-01-11,27.19
2023-01-12,27.52
2023-01-13,27.48
2023-01-14,26.63
2023-01-15,25.37
2023-01-16,26.70
2023-01-17,27.27
2023-01-18,27.34
2023-01-19,27.44
2023-01-20,27.35
2023-01-21,26.97
2023-01-22,26.23
2023-01-23,27.38
2023-01-24,27.15
2023-01-25,27.17
2023-01-26,25.89
2023-01-27,27.09
2023-01-28,26.39
2023-01-29,25.65
2023-01-30,26.98
2023-01-31,26.91
2023-02-01,26.94
2023-02-02,26.79
2023-02-03,26.38
2023-02-04,26.15
2023-02-05,24.84
2023-02-06,26.36
2023-02-07,26.30
2023-02-08,26.10
2023-02-09,26.04
2023-02-10,26.23
2023-02-11,25.44
2023-02-12,24.53
2023-02-13,25.89
2023-02-14,25.81
2023-02-15,25.86
2023-02-16,25.63
2023-02-17,25.65
2023-02-18,24.97
2023-02-19,23.66
2023-02-20,24.91
2023-02-21,25.32
2023-02-22,25.16
2023-02-23,24.99
2023-02-24,24.48
2023-02-25,23.65
2023-02-26,22.66
2023-02-27,24.21
2023-02-28,24.03
2023-03-01,24.05
2023-03-02,23.86
2023-03-03,23.17
2023-03-04,22.84
2023-03-05,21.88
2023-03-06,23.69
2023-03-07,23.83
2023-03-08,23.20
2023-03-09,23.97
2023-03-10,23.53
2023-03-11,22.42
2023-03-12,21.71
2023-03-13,23.59
2023-03-14,23.67
2023-03-15,23.70
2023-03-16,23.67
2023-03-17,23.49
2023-03-18,22.90
2023-03-19,21.77
2023-03-20,23.54
2023-03-21,23.62
2023-03-22,23.31
2023-03-23,23.54
2023-03-24,23.28
2023-03-25,22.45
2023-03-26,21.45
2023-03-27,23.32
2023-03-28,23.30
2023-03-29,23.51
2023-03-30,23.53
2023-03-31,23.16
2023-04-01,22.33
2023-04-02,21.19
2023-04-03,23.25
2023-04-04,23.04
2023-04-05,23.08
2023-04-06,23.18
2023-04-07,21.96
2023-04-08,22.11
2023-04-09,20.96
2023-04-10,23.11
2023-04-11,23.12
2023-04-12,22.77
2023-04-13,22.89
2023-04-14,21.87
2023-04-15,21.50
2023-04-16,20.39
2023-04-17,22.74
2023-04-18,22.71
2023-04-19,22.65
2023-04-20,22.46
2023-04-21,22.45
2023-04-22,21.05
2023-04-23,20.27
2023-04-24,22.50
2023-04-25,22.44
2023-04-26,22.35
2023-04-27,22.39
2023-04-28,22.41
2023-04-29,21.32
2023-04-30,20.41
2023-05-01,22.07
2023-05-02,22.38
2023-05-03,22.25
2023-05-04,22.37
2023-05-05,21.61
2023-05-06,21.17
2023-05-07,20.15
2023-05-08,22.08
2023-05-09,21.99
2023-05-10,22.01
2023-05-11,22.39
2023-05-12,22.13
2023-05-13,21.49
2023-05-14,20.28
2023-05-15,22.38
2023-05-16,22.33
2023-05-17,22.39
2023-05-18,22.35
2023-05-19,22.57
2023-05-20,21.72
2023-05-21,20.64
2023-05-22,22.28
2023-05-23,22.47
2023-05-24,22.14
2023-05-25,22.09
2023-05-26,22.06
2023-05-27,21.52
2023-05-28,20.67
2023-05-29,22.21
2023-05-30,21.97
2023-05-31,22.16
2023-06-01,22.31
2023-06-02,22.34
2023-06-03,21.95
2023-06-04,20.80
2023-06-05,22.38
2023-06-06,22.50
2023-06-07,22.62
2023-06-08,22.64
2023-06-09,22.60
2023-06-10,22.40
2023-06-11,21.09
2023-06-12,22.99
2023-06-13,23.00
2023-06-14,22.89
2023-06-15,22.75
2023-06-16,23.19
2023-06-17,22.81
2023-06-18,21.66
2023-06-19,23.19
2023-06-20,23.40
2023-06-21,23.27
2023-06-22,23.52
2023-06-23,23.52
2023-06-24,23.36
2023-06-25,22.12
2023-06-26,23.91
2023-06-27,23.90
2023-06-28,24.08
2023-06-29,23.87
2023-06-30,23.95
2023-07-01,24.17
2023-07-02,23.29
2023-07-03,25.04
2023-07-04,25.33
2023-07-05,25.62
2023-07-06,25.75
2023-07-07,26.21
2023-07-08,26.14
2023-07-09,24.85
2023-07-10,26.56
2023-07-11,26.80
2023-07-12,26.70
2023-07-13,26.84
2023-07-14,26.99
2023-07-15,26.80
2023-07-16,26.03
2023-07-17,27.17
2023-07-18,27.20
2023-07-19,27.21
2023-07-20,27.30
2023-07-21,27.34
2023-07-22,27.07
2023-07-23,25.99
2023-07-24,27.22
2023-07-25,27.24
2023-07-26,27.24
2023-07-27,27.34
2023-07-28,27.23
2023-07-29,27.52
2023-07-30,26.17
2023-07-31,27.27
2023-08-01,27.27
2023-08-02,27.52
2023-08-03,27.43
2023-08-04,27.37
2023-08-05,27.40
2023-08-06,26.09
2023-08-07,27.77
2023-08-08,27.77
2023-08-09,28.08
2023-08-10,27.91
2023-08-11,28.09
2023-08-12,28.09
2023-08-13,27.07
2023-08-14,29.01
2023-08-15,28.78
2023-08-16,29.83
2023-08-17,30.29
2023-08-18,30.50
2023-08-19,30.72
2023-08-20,29.76
2023-08-21,31.40
2023-08-22,31.69
2023-08-23,32.02
2023-08-24,32.32
2023-08-25,32.57
2023-08-26,32.78
2023-08-27,31.63
2023-08-28,32.95
2023-08-29,32.95
2023-08-30,33.67
2023-08-31,33.39
2023-09-01,33.28
2023-09-02,33.23
2023-09-03,32.11
2023-09-04,33.41
2023-09-05,33.37
2023-09-06,33.33
2023-09-07,33.97
2023-09-08,33.64
2023-09-09,33.77
2023-09-10,32.66
2023-09-11,33.54
2023-09-12,33.53
2023-09-13,33.39
2023-09-14,33.43
2023-09-15,33.50
2023-09-16,33.53
2023-09-17,32.54
2023-09-18,33.43
2023-09-19,33.60
2023-09-20,33.38
2023-09-21,33.16
2023-09-22,33.36
2023-09-23,33.42
2023-09-24,32.40
2023-09-25,33.72
2023-09-26,33.46
2023-09-27,33.57
2023-09-28,33.85
2023-09-29,33.53
2023-09-30,33.31
2023-10-01,32.36
2023-10-02,33.78
2023-10-03,33.81
2023-10-04,33.96
2023-10-05,33.81
2023-10-06,34.00
2023-10-07,33.95
2023-10-08,33.07
2023-10-09,33.96
2023-10-10,34.02
2023-10-11,34.21
2023-10-12,34.09
2023-10-13,34.31
2023-10-14,34.17
2023-10-15,33.43
2023-10-16,34.55
2023-10-17,34.93
2023-10-18,35.37
2023-10-19,35.94
2023-10-20,36.37
2023-10-21,37.03
2023-10-22,36.11
2023-10-23,37.27
2023-10-24,38.28
2023-10-25,39.03
2023-10-26,40.72
2023-10-27,43.27
2023-10-28,45.32
2023-10-29,47.53
2023-10-30,50.35
2023-10-31,53.75
2023-11-01,56.63
2023-11-02,58.09
2023-11-03,59.56
2023-11-04,60.30
2023-11-05,60.36
2023-11-06,59.93
2023-11-07,59.54
2023-11-08,59.37
2023-11-09,59.27
2023-11-10,59.07
2023-11-11,59.48
2023-11-12,58.61
2023-11-13,59.09
2023-11-14,59.36
2023-11-15,59.72
2023-11-16,59.72
2023-11-17,59.91
2023-11-18,59.44
2023-11-19,59.13
2023-11-20,59.72
2023-11-21,59.36
2023-11-22,59.03
2023-11-23,58.80
2023-11-24,58.76
2023-11-25,58.43
2023-11-26,57.76
2023-11-27,57.80
2023-11-28,57.64
2023-11-29,57.85
2023-11-30,57.97
2023-12-01,57.97
2023-12-02,57.80
2023-12-03,57.09
2023-12-04,57.78
2023-12-05,57.60
2023-12-06,57.34
2023-12-07,57.11
2023-12-08,56.82
2023-12-09,56.59
2023-12-10,55.48
2023-12-11,55.86
2023-12-12,55.12
2023-12-13,54.41
2023-12-14,53.56
2023-12-15,52.94
2023-12-16,52.17
2023-12-17,49.73
2023-12-18,50.52
2023-12-19,49.55
2023-12-20,48.49
2023-12-21,47.43
2023-12-22,46.83
2023-12-23,45.66
2023-12-24,43.60
2023-12-25,43.64
2023-12-26,44.19
2023-12-27,43.80
2023-12-28,42.95
2023-12-29,42.31
2023-12-30,41.26
2023-12-31,38.79
2024-01-01,39.50
2024-01-02,41.14
2024-01-03,41.12
2024-01-04,40.77
2024-01-05,40.52
2024-01-06,39.79
2024-01-07,37.99
2024-01-08,40.06
2024-01-09,39.62
2024-01-10,39.51
2024-01-11,39.10
2024-01-12,38.99
2024-01-13,38.20
2024-01-14,36.25
2024-01-15,38.33
2024-01-16,38.26
2024-01-17,38.08
2024-01-18,37.93
2024-01-19,37.76
2024-01-20,37.15
2024-01-21,34.80
2024-01-22,37.31
2024-01-23,37.13
2024-01-24,36.80
2024-01-25,36.49
2024-01-26,34.59
2024-01-27,35.48
2024-01-28,33.41
2024-01-29,35.40
2024-01-30,34.94
2024-01-31,34.73
2024-02-01,34.41
2024-02-02,34.25
2024-02-03,33.47
2024-02-04,31.87
2024-02-05,33.78
2024-02-06,33.65
2024-02-07,33.52
2024-02-08,33.36
2024-02-09,33.25
2024-02-10,32.32
2024-02-11,30.76
2024-02-12,32.90
2024-02-13,32.89
2024-02-14,32.58
2024-02-15,32.40
2024-02-16,32.19
2024-02-17,31.54
2024-02-18,29.83
2024-02-19,32.26
2024-02-20,32.43
2024-02-21,32.75
2024-02-22,32.80
2024-02-23,32.68
2024-02-24,32.02
2024-02-25,30.39
2024-02-26,33.15
2024-02-27,33.19
2024-02-28,33.42
2024-02-29,33.26
2024-03-01,33.10
2024-03-02,32.57
2024-03-03,31.13
2024-03-04,33.17
2024-03-05,33.17
2024-03-06,32.96
2024-03-07,33.30
2024-03-08,33.24
2024-03-09,32.68
2024-03-10,31.41
2024-03-11,33.09
2024-03-12,33.02
2024-03-13,33.34
2024-03-14,33.48
2024-03-15,33.39
2024-03-16,32.70
2024-03-17,31.40
2024-03-18,33.24
2024-03-19,33.17
2024-03-20,33.05
2024-03-21,32.63
2024-03-22,32.94
2024-03-23,32.16
2024-03-24,31.11
2024-03-25,32.28
2024-03-26,32.55
2024-03-27,32.46
2024-03-28,32.39
2024-03-29,31.72
2024-03-30,31.88
2024-03-31,30.26
2024-04-01,32.38
2024-04-02,32.37
2024-04-03,32.43
2024-04-04,32.33
2024-04-05,32.30
2024-04-06,31.32
2024-04-07,30.28
2024-04-08,31.87
2024-04-09,32.11
2024-04-10,31.87
2024-04-11,31.64
2024-04-12,31.91
2024-04-13,31.06
2024-04-14,29.79
2024-04-15,31.53
2024-04-16,31.53
2024-04-17,31.70
2024-04-18,31.51
2024-04-19,30.60
2024-04-20,30.96
2024-04-21,29.51
2024-04-22,31.37
2024-04-23,31.61
2024-04-24,31.62
2024-04-25,31.53
2024-04-26,31.44
2024-04-27,30.21
2024-04-28,29.51
2024-04-29,31.41
2024-04-30,31.27
2024-05-01,31.45
2024-05-02,31.40
2024-05-03,31.16
2024-05-04,30.77
2024-05-05,29.55
2024-05-06,31.28
2024-05-07,31.52
2024-05-08,31.57
2024-05-09,31.73
2024-05-10,31.63
2024-05-11,30.98
2024-05-12,29.53
2024-05-13,31.71
2024-05-14,31.70
2024-05-15,31.76
2024-05-16,31.79
2024-05-17,31.61
2024-05-18,31.24
2024-05-19,29.98
2024-05-20,31.70
2024-05-21,31.73
2024-05-22,31.68
2024-05-23,31.37
2024-05-24,31.88
2024-05-25,31.10
2024-05-26,29.73
2024-05-27,31.96
2024-05-28,32.04
2024-05-29,32.02
2024-05-30,32.23
2024-05-31,32.12
2024-06-01,31.84
2024-06-02,29.80
2024-06-03,32.39
2024-06-04,32.66
2024-06-05,32.53
2024-06-06,32.75
2024-06-07,32.93
2024-06-08,32.48
2024-06-09,31.27
2024-06-10,33.98
2024-06-11,34.66
2024-06-12,35.29
2024-06-13,35.66
2024-06-14,36.09
2024-06-15,35.88
2024-06-16,35.36
2024-06-17,36.53
2024-06-18,37.30
2024-06-19,37.83
2024-06-20,38.24
2024-06-21,38.67
2024-06-22,39.10
2024-06-23,37.97
2024-06-24,39.69
2024-06-25,40.33
