date,value
2020-08-22,112.21
2020-08-23,108.53
2020-08-24,114.82
2020-08-25,113.96
2020-08-26,114.19
2020-08-27,114.20
2020-08-28,114.23
2020-08-29,111.89
2020-08-30,108.65
2020-08-31,113.93
2020-09-01,114.38
2020-09-02,115.75
2020-09-03,115.33
2020-09-04,115.23
2020-09-05,113.67
2020-09-06,109.74
2020-09-07,115.34
2020-09-08,115.44
2020-09-09,115.90
2020-09-10,115.90
2020-09-11,116.05
2020-09-12,113.59
2020-09-13,110.26
2020-09-14,116.30
2020-09-15,117.50
2020-09-16,118.13
2020-09-17,118.58
2020-09-18,119.11
2020-09-19,119.08
2020-09-20,114.37
2020-09-21,120.06
2020-09-22,121.07
2020-09-23,121.88
2020-09-24,122.17
2020-09-25,122.70
2020-09-26,122.03
2020-09-27,116.82
2020-09-28,122.12
2020-09-29,122.84
2020-09-30,122.73
2020-10-01,122.88
2020-10-02,118.14
2020-10-03,121.38
2020-10-04,117.19
2020-10-05,122.07
2020-10-06,122.57
2020-10-07,122.95
2020-10-08,122.51
2020-10-09,122.82
2020-10-10,122.38
2020-10-11,116.65
2020-10-12,121.63
2020-10-13,122.10
2020-10-14,122.51
2020-10-15,122.21
2020-10-16,122.52
2020-10-17,120.78
2020-10-18,118.68
2020-10-19,123.49
2020-10-20,123.02
2020-10-21,122.93
2020-10-22,122.36
2020-10-23,122.02
2020-10-24,120.37
2020-10-25,118.16
2020-10-26,119.87
2020-10-27,123.23
2020-10-28,123.33
2020-10-29,122.34
2020-10-30,121.37
2020-10-31,121.84
2020-11-01,121.13
2020-11-02,123.78
2020-11-03,123.77
2020-11-04,123.03
2020-11-05,123.35
2020-11-06,122.75
2020-11-07,121.36
2020-11-08,117.85
2020-11-09,123.46
2020-11-10,122.54
2020-11-11,124.15
2020-11-12,123.60
2020-11-13,123.43
2020-11-14,119.33
2020-11-15,119.10
2020-11-16,123.39
2020-11-17,125.77
2020-11-18,125.50
2020-11-19,125.14
2020-11-20,123.97
2020-11-21,123.99
2020-11-22,119.49
2020-11-23,125.01
2020-11-24,125.86
2020-11-25,126.40
2020-11-26,126.20
2020-11-27,126.45
2020-11-28,124.91
2020-11-29,121.25
2020-11-30,124.22
2020-12-01,125.94
2020-12-02,126.59
2020-12-03,126.54
2020-12-04,127.66
2020-12-05,126.32
2020-12-06,123.64
2020-12-07,127.82
2020-12-08,128.04
2020-12-09,128.66
2020-12-10,129.55
2020-12-11,129.81
2020-12-12,127.80
2020-12-13,124.47
2020-12-14,128.63
2020-12-15,129.49
2020-12-16,130.13
2020-12-17,130.63
2020-12-18,130.46
2020-12-19,128.86
2020-12-20,125.72
2020-12-21,129.97
2020-12-22,131.03
2020-12-23,130.89
2020-12-24,130.34
2020-12-25,127.79
2020-12-26,130.03
2020-12-27,128.73
2020-12-28,130.72
2020-12-29,131.67
2020-12-30,131.51
2020-12-31,132.01
2021-01-01,132.01
2021-01-02,137.92
2021-01-03,134.94
2021-01-04,138.81
2021-01-05,137.33
2021-01-06,137.64
2021-01-07,139.32
2021-01-08,139.93
2021-01-09,141.10
2021-01-10,138.45
2021-01-11,140.29
2021-01-12,139.92
2021-01-13,139.50
2021-01-14,139.39
2021-01-15,138.73
2021-01-16,141.53
2021-01-17,140.16
2021-01-18,140.51
2021-01-19,140.14
2021-01-20,140.16
2021-01-21,141.45
2021-01-22,140.58
2021-01-23,139.11
2021-01-24,137.05
2021-01-25,139.55
2021-01-26,140.52
2021-01-27,139.05
2021-01-28,139.79
2021-01-29,139.00
2021-01-30,139.77
2021-01-31,141.05
2021-02-01,142.01
2021-02-02,141.78
2021-02-03,140.91
2021-02-04,141.90
2021-02-05,141.27
2021-02-06,141.52
2021-02-07,142.38
2021-02-08,141.96
2021-02-09,142.08
2021-02-10,142.64
2021-02-11,142.30
2021-02-12,142.78
2021-02-13,144.04
2021-02-14,144.24
2021-02-15,142.48
2021-02-16,143.35
2021-02-17,144.57
2021-02-18,144.06
2021-02-19,144.91
2021-02-20,144.22
2021-02-21,145.05
2021-02-22,144.36
2021-02-23,145.03
2021-02-24,145.45
2021-02-25,146.14
2021-02-26,147.09
2021-02-27,147.73
2021-02-28,148.32
2021-03-01,147.73
2021-03-02,147.91
2021-03-03,148.49
2021-03-04,147.32
2021-03-05,148.39
2021-03-06,148.12
2021-03-07,149.45
2021-03-08,148.43
2021-03-09,150.92
2021-03-10,151.67
2021-03-11,152.41
2021-03-12,152.42
2021-03-13,152.75
2021-03-14,153.84
2021-03-15,153.58
2021-03-16,155.25
2021-03-17,154.72
2021-03-18,154.76
2021-03-19,155.28
2021-03-20,155.65
2021-03-21,153.43
2021-03-22,157.21
2021-03-23,157.31
2021-03-24,156.93
2021-03-25,157.06
2021-03-26,156.18
2021-03-27,156.34
2021-03-28,155.70
2021-03-29,158.00
2021-03-30,157.77
2021-03-31,156.99
2021-04-01,157.36
2021-04-02,156.29
2021-04-03,157.64
2021-04-04,157.09
2021-04-05,157.96
2021-04-06,158.28
2021-04-07,159.20
2021-04-08,159.12
2021-04-09,159.87
2021-04-10,159.68
2021-04-11,159.11
2021-04-12,160.32
2021-04-13,163.76
2021-04-14,160.62
2021-04-15,161.52
2021-04-16,161.10
2021-04-17,160.97
2021-04-18,161.08
2021-04-19,161.92
2021-04-20,163.06
2021-04-21,161.74
2021-04-22,163.97
2021-04-23,162.86
2021-04-24,163.07
2021-04-25,163.15
2021-04-26,164.10
2021-04-27,164.00
2021-04-28,165.12
2021-04-29,165.93
2021-04-30,164.43
2021-05-01,164.83
2021-05-02,165.81
2021-05-03,166.25
2021-05-04,166.14
2021-05-05,168.52
2021-05-06,168.43
2021-05-07,169.63
2021-05-08,166.66
2021-05-09,169.22
2021-05-10,168.23
2021-05-11,167.55
2021-05-12,170.10
2021-05-13,169.56
2021-05-14,170.71
2021-05-15,168.83
2021-05-16,168.96
2021-05-17,170.28
2021-05-18,171.58
2021-05-19,172.62
2021-05-20,172.36
2021-05-21,173.04
2021-05-22,171.78
2021-05-23,173.93
2021-05-24,172.62
2021-05-25,173.62
2021-05-26,172.57
2021-05-27,173.64
2021-05-28,172.79
2021-05-29,171.73
2021-05-30,172.91
2021-05-31,174.16
2021-06-01,173.84
2021-06-02,172.61
2021-06-03,172.78
2021-06-04,173.36
2021-06-05,170.67
2021-06-06,172.74
2021-06-07,172.98
2021-06-08,173.42
2021-06-09,174.04
2021-06-10,173.98
2021-06-11,174.06
2021-06-12,173.93
2021-06-13,172.23
2021-06-14,174.56
2021-06-15,174.61
2021-06-16,175.40
2021-06-17,174.67
2021-06-18,173.47
2021-06-19,173.25
2021-06-20,173.76
2021-06-21,174.01
2021-06-22,172.52
2021-06-23,171.30
2021-06-24,173.06
2021-06-25,172.15
2021-06-26,171.39
2021-06-27,173.75
2021-06-28,172.34
2021-06-29,170.87
2021-06-30,171.84
2021-07-01,171.19
2021-07-02,172.10
2021-07-03,170.78
2021-07-04,173.62
2021-07-05,171.78
2021-07-06,171.18
2021-07-07,170.29
2021-07-08,170.86
2021-07-09,171.01
2021-07-10,171.05
2021-07-11,170.51
2021-07-12,170.50
2021-07-13,170.65
2021-07-14,170.22
2021-07-15,170.05
2021-07-16,170.55
2021-07-17,170.12
2021-07-18,170.98
2021-07-19,170.95
2021-07-20,170.90
2021-07-21,171.76
2021-07-22,170.19
2021-07-23,170.84
2021-07-24,171.13
2021-07-25,173.85
2021-07-26,171.46
2021-07-27,171.76
2021-07-28,171.52
2021-07-29,171.06
2021-07-30,171.19
2021-07-31,169.96
2021-08-01,172.35
2021-08-02,171.09
2021-08-03,170.12
2021-08-04,171.33
2021-08-05,170.63
2021-08-06,170.86
2021-08-07,169.09
2021-08-08,170.56
2021-08-09,170.51
2021-08-10,170.54
2021-08-11,170.59
2021-08-12,171.33
2021-08-13,170.51
2021-08-14,171.18
2021-08-15,171.11
2021-08-16,171.48
2021-08-17,171.20
2021-08-18,171.16
2021-08-19,170.63
2021-08-20,172.37
2021-08-21,170.54
2021-08-22,172.16
2021-08-23,171.79
2021-08-24,171.28
2021-08-25,171.25
2021-08-26,171.67
2021-08-27,171.65
2021-08-28,171.54
2021-08-29,171.70
2021-08-30,169.84
2021-08-31,172.66
2021-09-01,171.97
2021-09-02,170.89
2021-09-03,170.89
2021-09-04,170.05
2021-09-05,171.71
2021-09-06,171.19
2021-09-07,171.76
2021-09-08,172.46
2021-09-09,171.09
2021-09-10,173.91
2021-09-11,172.59
2021-09-12,170.70
2021-09-13,171.03
2021-09-14,170.38
2021-09-15,169.98
2021-09-16,169.84
2021-09-17,169.86
2021-09-18,169.79
2021-09-19,172.07
2021-09-20,170.70
2021-09-21,169.98
2021-09-22,169.34
2021-09-23,170.35
2021-09-24,170.50
2021-09-25,169.19
2021-09-26,169.92
2021-09-27,170.70
2021-09-28,169.43
2021-09-29,170.48
2021-09-30,170.36
2021-10-01,169.60
2021-10-02,169.83
2021-10-03,170.10
2021-10-04,169.04
2021-10-05,169.65
2021-10-06,170.72
2021-10-07,168.88
2021-10-08,169.53
2021-10-09,170.09
2021-10-10,169.89
2021-10-11,168.95
2021-10-12,169.70
2021-10-13,169.17
2021-10-14,167.96
2021-10-15,169.01
2021-10-16,168.91
2021-10-17,168.55
2021-10-18,169.68
2021-10-19,169.67
2021-10-20,169.55
2021-10-21,169.71
2021-10-22,168.21
2021-10-23,168.74
2021-10-24,169.37
2021-10-25,168.57
2021-10-26,168.96
2021-10-27,168.70
2021-10-28,168.34
2021-10-29,168.67
2021-10-30,167.97
2021-10-31,168.13
2021-11-01,167.12
2021-11-02,168.94
2021-11-03,167.21
2021-11-04,167.48
2021-11-05,168.96
2021-11-06,167.90
2021-11-07,169.11
2021-11-08,169.03
2021-11-09,167.19
2021-11-10,166.22
2021-11-11,165.20
2021-11-12,165.81
2021-11-13,167.78
2021-11-14,166.00
2021-11-15,166.19
2021-11-16,165.54
2021-11-17,165.66
2021-11-18,165.90
2021-11-19,165.88
2021-11-20,164.13
2021-11-21,164.96
2021-11-22,165.50
2021-11-23,165.46
2021-11-24,164.88
2021-11-25,164.90
2021-11-26,165.89
2021-11-27,165.61
2021-11-28,164.82
2021-11-29,165.73
2021-11-30,165.14
2021-12-01,164.62
2021-12-02,165.66
2021-12-03,165.12
2021-12-04,165.20
2021-12-05,165.60
2021-12-06,164.49
2021-12-07,163.12
2021-12-08,164.61
2021-12-09,164.64
2021-12-10,164.06
2021-12-11,165.95
2021-12-12,163.75
2021-12-13,164.34
2021-12-14,164.26
2021-12-15,164.31
2021-12-16,164.07
2021-12-17,163.92
2021-12-18,163.47
2021-12-19,164.17
2021-12-20,163.18
2021-12-21,162.83
2021-12-22,163.55
2021-12-23,163.11
2021-12-24,162.92
2021-12-25,163.13
2021-12-26,162.75
2021-12-27,163.04
2021-12-28,162.50
2021-12-29,161.54
2021-12-30,162.41
2021-12-31,162.97
2022-01-01,161.71
2022-01-02,161.61
2022-01-03,161.59
2022-01-04,161.50
2022-01-05,161.48
2022-01-06,161.46
2022-01-07,162.19
2022-01-08,161.51
2022-01-09,162.16
2022-01-10,161.07
2022-01-11,162.40
2022-01-12,161.83
2022-01-13,161.32
2022-01-14,163.66
2022-01-15,161.84
2022-01-16,162.92
2022-01-17,162.23
2022-01-18,161.04
2022-01-19,160.86
2022-01-20,162.14
2022-01-21,161.61
2022-01-22,160.24
2022-01-23,162.45
2022-01-24,161.16
2022-01-25,160.81
2022-01-26,161.98
2022-01-27,160.28
2022-01-28,160.75
2022-01-29,160.54
2022-01-30,161.40
2022-01-31,160.69
2022-02-01,161.55
2022-02-02,161.49
2022-02-03,161.72
2022-02-04,161.65
2022-02-05,160.61
2022-02-06,160.01
2022-02-07,160.57
2022-02-08,160.40
2022-02-09,161.75
2022-02-10,161.03
2022-02-11,162.12
2022-02-12,160.66
2022-02-13,160.25
2022-02-14,161.37
2022-02-15,159.80
2022-02-16,160.83
2022-02-17,161.61
2022-02-18,161.93
2022-02-19,160.50
2022-02-20,161.75
2022-02-21,162.89
2022-02-22,162.44
2022-02-23,151.08
2022-02-24,151.94
2022-02-25,152.48
2022-02-26,152.30
2022-02-27,152.54
2022-02-28,156.66
2022-03-01,158.06
2022-03-02,159.07
2022-03-03,160.30
2022-03-04,161.27
2022-03-05,161.81
2022-03-06,161.95
2022-03-07,166.33
2022-03-08,168.13
2022-03-09,168.87
2022-03-10,171.71
2022-03-11,173.24
2022-03-12,173.49
2022-03-13,173.42
2022-03-14,175.59
2022-03-15,176.75
2022-03-16,176.96
2022-03-17,177.44
2022-03-18,178.42
2022-03-19,178.47
2022-03-20,178.51
2022-03-21,180.54
2022-03-22,181.32
2022-03-23,182.38
2022-03-24,183.85
2022-03-25,182.71
2022-03-26,182.81
2022-03-27,182.89
2022-03-28,183.39
2022-03-29,183.64
2022-03-30,184.86
2022-03-31,184.87
2022-04-01,184.75
2022-04-02,183.35
2022-04-03,183.07
2022-04-04,184.58
2022-04-05,183.97
2022-04-06,184.76
2022-04-07,185.22
2022-04-08,185.33
2022-04-09,183.82
2022-04-10,183.56
2022-04-11,184.15
2022-04-12,185.19
2022-04-13,185.84
2022-04-14,184.77
2022-04-15,185.81
2022-04-16,186.45
2022-04-17,185.64
2022-04-18,186.16
2022-04-19,187.03
2022-04-20,186.83
2022-04-21,187.52
2022-04-22,187.95
2022-04-23,187.53
2022-04-24,187.33
2022-04-25,188.25
2022-04-26,188.84
2022-04-27,189.10
2022-04-28,189.06
2022-04-29,188.71
2022-04-30,189.25
2022-05-01,188.22
2022-05-02,190.01
2022-05-03,189.15
2022-05-04,191.04
2022-05-05,191.51
2022-05-06,191.55
2022-05-07,191.69
2022-05-08,191.09
2022-05-09,192.34
2022-05-10,192.56
2022-05-11,192.34
2022-05-12,192.12
2022-05-13,192.22
2022-05-14,191.35
2022-05-15,191.64
2022-05-16,191.76
2022-05-17,192.18
2022-05-18,192.40
2022-05-19,192.52
2022-05-20,191.89
2022-05-21,192.57
2022-05-22,192.15
2022-05-23,192.53
2022-05-24,192.83
2022-05-25,192.95
2022-05-26,193.19
2022-05-27,192.98
2022-05-28,192.95
2022-05-29,193.14
2022-05-30,193.02
2022-05-31,192.97
2022-06-01,193.00
2022-06-02,192.72
2022-06-03,192.77
2022-06-04,192.66
2022-06-05,192.65
2022-06-06,192.32
2022-06-07,192.26
2022-06-08,191.93
2022-06-09,191.79
2022-06-10,191.59
2022-06-11,192.23
2022-06-12,191.21
2022-06-13,192.20
2022-06-14,191.56
2022-06-15,191.57
2022-06-16,191.24
2022-06-17,191.77
2022-06-18,191.30
2022-06-19,191.10
2022-06-20,190.58
2022-06-21,189.99
2022-06-22,189.70
2022-06-23,189.46
2022-06-24,189.08
2022-06-25,188.60
2022-06-26,187.67
2022-06-27,187.76
2022-06-28,186.66
2022-06-29,187.05
2022-06-30,187.19
2022-07-01,187.04
2022-07-02,186.80
2022-07-03,185.06
2022-07-04,186.58
2022-07-05,186.49
2022-07-06,185.77
2022-07-07,185.29
2022-07-08,185.60
2022-07-09,183.73
2022-07-10,183.76
2022-07-11,184.03
2022-07-12,184.61
2022-07-13,184.20
2022-07-14,183.86
2022-07-15,184.09
2022-07-16,183.93
2022-07-17,182.77
2022-07-18,183.90
2022-07-19,183.49
2022-07-20,183.48
2022-07-21,183.39
2022-07-22,183.32
2022-07-23,183.02
2022-07-24,181.11
2022-07-25,182.60
2022-07-26,182.47
2022-07-27,182.52
2022-07-28,182.41
2022-07-29,182.06
2022-07-30,181.64
2022-07-31,181.10
2022-08-01,181.99
2022-08-02,181.76
2022-08-03,181.47
2022-08-04,181.71
2022-08-05,181.11
2022-08-06,181.00
2022-08-07,179.19
2022-08-08,180.63
2022-08-09,180.37
2022-08-10,181.16
2022-08-11,180.58
2022-08-12,180.58
2022-08-13,179.25
2022-08-14,178.09
2022-08-15,178.61
2022-08-16,179.79
2022-08-17,179.93
2022-08-18,179.46
2022-08-19,178.45
2022-08-20,178.72
2022-08-21,177.78
2022-08-22,178.95
2022-08-23,178.62
2022-08-24,178.39
2022-08-25,177.92
2022-08-26,177.63
2022-08-27,176.89
2022-08-28,176.19
2022-08-29,177.26
2022-08-30,177.05
2022-08-31,176.17
2022-09-01,176.45
2022-09-02,175.75
2022-09-03,175.54
2022-09-04,174.49
2022-09-05,175.97
2022-09-06,175.91
2022-09-07,176.50
2022-09-08,173.69
2022-09-09,175.54
2022-09-10,174.51
2022-09-11,171.96
2022-09-12,173.83
2022-09-13,173.50
2022-09-14,173.31
2022-09-15,173.69
2022-09-16,173.05
2022-09-17,172.33
2022-09-18,170.34
2022-09-19,172.67
2022-09-20,172.57
2022-09-21,171.74
2022-09-22,170.06
2022-09-23,171.23
2022-09-24,171.01
2022-09-25,166.86
2022-09-26,170.57
2022-09-27,170.26
2022-09-28,170.30
2022-09-29,169.60
2022-09-30,168.58
2022-10-01,168.12
2022-10-02,164.51
2022-10-03,168.32
2022-10-04,169.15
2022-10-05,164.14
2022-10-06,167.05
2022-10-07,167.48
2022-10-08,166.63
2022-10-09,163.52
2022-10-10,165.18
2022-10-11,167.58
2022-10-12,168.07
2022-10-13,168.46
2022-10-14,168.94
2022-10-15,167.40
2022-10-16,164.97
2022-10-17,168.57
2022-10-18,169.58
2022-10-19,168.44
2022-10-20,168.51
2022-10-21,168.27
2022-10-22,168.14
2022-10-23,165.66
2022-10-24,165.10
2022-10-25,168.28
2022-10-26,168.57
2022-10-27,168.51
2022-10-28,168.08
2022-10-29,168.52
2022-10-30,165.84
2022-10-31,168.84
2022-11-01,169.03
2022-11-02,168.70
2022-11-03,170.10
2022-11-04,169.97
2022-11-05,169.54
2022-11-06,167.56
2022-11-07,169.23
2022-11-08,168.93
2022-11-09,169.27
2022-11-10,170.37
2022-11-11,168.59
2022-11-12,170.84
2022-11-13,170.57
2022-11-14,169.68
2022-11-15,171.29
2022-11-16,171.20
2022-11-17,172.13
2022-11-18,171.55
2022-11-19,169.06
2022-11-20,168.74
2022-11-21,171.39
2022-11-22,170.50
2022-11-23,171.16
2022-11-24,171.24
2022-11-25,170.72
2022-11-26,168.68
2022-11-27,167.72
2022-11-28,170.54
2022-11-29,170.36
2022-11-30,169.75
2022-12-01,170.02
2022-12-02,169.61
2022-12-03,169.26
2022-12-04,168.29
2022-12-05,169.65
2022-12-06,169.29
2022-12-07,169.29
2022-12-08,168.70
2022-12-09,168.84
2022-12-10,169.49
2022-12-11,167.21
2022-12-12,169.74
2022-12-13,169.18
2022-12-14,168.66
2022-12-15,168.64
2022-12-16,168.33
2022-12-17,166.86
2022-12-18,166.56
2022-12-19,166.93
2022-12-20,167.05
2022-12-21,167.03
2022-12-22,166.66
2022-12-23,166.39
2022-12-24,166.40
2022-12-25,164.70
2022-12-26,166.25
2022-12-27,165.98
2022-12-28,165.35
2022-12-29,166.13
2022-12-30,165.84
2022-12-31,165.51
2023-01-01,164.22
2023-01-02,165.41
2023-01-03,165.95
2023-01-04,165.76
2023-01-05,165.97
2023-01-06,165.77
2023-01-07,165.47
2023-01-08,164.18
2023-01-09,164.48
2023-01-10,165.33
2023-01-11,165.47
2023-01-12,165.58
2023-01-13,165.51
2023-01-14,165.48
2023-01-15,162.78
2023-01-16,163.87
2023-01-17,164.90
2023-01-18,164.90
2023-01-19,164.42
2023-01-20,164.07
2023-01-21,163.15
2023-01-22,161.77
2023-01-23,163.75
2023-01-24,163.01
2023-01-25,162.22
2023-01-26,159.72
2023-01-27,162.58
2023-01-28,161.96
2023-01-29,159.57
2023-01-30,162.36
2023-01-31,162.33
2023-02-01,162.40
2023-02-02,161.76
2023-02-03,160.77
2023-02-04,160.98
2023-02-05,157.97
2023-02-06,160.74
2023-02-07,160.93
2023-02-08,160.56
2023-02-09,160.05
2023-02-10,160.12
2023-02-11,160.49
2023-02-12,156.26
2023-02-13,159.98
2023-02-14,159.88
2023-02-15,160.09
2023-02-16,159.34
2023-02-17,159.39
2023-02-18,159.58
2023-02-19,157.17
2023-02-20,159.16
2023-02-21,158.51
2023-02-22,158.35
2023-02-23,158.14
2023-02-24,158.22
2023-02-25,157.54
2023-02-26,155.60
2023-02-27,157.75
2023-02-28,157.51
2023-03-01,156.63
2023-03-02,156.94
2023-03-03,156.29
2023-03-04,155.85
2023-03-05,153.40
2023-03-06,155.29
2023-03-07,155.02
2023-03-08,154.05
2023-03-09,155.14
2023-03-10,154.88
2023-03-11,154.18
2023-03-12,151.76
2023-03-13,154.81
2023-03-14,154.70
2023-03-15,154.62
2023-03-16,154.47
2023-03-17,154.46
2023-03-18,154.17
2023-03-19,151.92
2023-03-20,153.89
2023-03-21,153.68
2023-03-22,153.64
2023-03-23,152.52
2023-03-24,152.94
2023-03-25,152.51
2023-03-26,149.83
2023-03-27,152.37
2023-03-28,152.42
2023-03-29,152.14
2023-03-30,149.03
2023-03-31,151.71
2023-04-01,151.01
2023-04-02,148.08
2023-04-03,151.40
2023-04-04,151.44
2023-04-05,150.36
2023-04-06,151.37
2023-04-07,148.82
2023-04-08,149.63
2023-04-09,148.53
2023-04-10,151.10
2023-04-11,149.95
2023-04-12,150.32
2023-04-13,149.16
2023-04-14,146.65
2023-04-15,148.70
2023-04-16,145.89
2023-04-17,147.95
2023-04-18,147.55
2023-04-19,148.00
2023-04-20,147.22
2023-04-21,147.82
2023-04-22,146.01
2023-04-23,145.80
2023-04-24,146.65
2023-04-25,145.99
2023-04-26,146.41
2023-04-27,145.99
2023-04-28,145.95
2023-04-29,146.08
2023-04-30,144.08
2023-05-01,147.06
2023-05-02,145.12
2023-05-03,145.25
2023-05-04,145.18
2023-05-05,144.43
2023-05-06,144.48
2023-05-07,142.72
2023-05-08,145.09
2023-05-09,144.71
2023-05-10,143.97
2023-05-11,143.98
2023-05-12,143.77
2023-05-13,141.88
2023-05-14,141.40
2023-05-15,143.46
2023-05-16,143.07
2023-05-17,142.97
2023-05-18,142.77
2023-05-19,142.40
2023-05-20,142.36
2023-05-21,139.87
2023-05-22,141.91
2023-05-23,141.34
2023-05-24,141.63
2023-05-25,141.62
2023-05-26,141.07
2023-05-27,141.91
2023-05-28,138.17
2023-05-29,140.45
2023-05-30,139.82
2023-05-31,139.70
2023-06-01,138.72
2023-06-02,138.54
2023-06-03,138.85
2023-06-04,135.75
2023-06-05,138.13
2023-06-06,137.86
2023-06-07,137.62
2023-06-08,137.14
2023-06-09,136.34
2023-06-10,136.36
2023-06-11,134.57
2023-06-12,136.27
2023-06-13,136.13
2023-06-14,136.29
2023-06-15,136.31
2023-06-16,135.80
2023-06-17,135.59
2023-06-18,133.51
2023-06-19,135.67
2023-06-20,135.80
2023-06-21,134.46
2023-06-22,134.94
2023-06-23,134.63
2023-06-24,134.59
2023-06-25,132.80
